124,1,"Mit Wattebäuschen gibt es keine Durchsetzung des Rechts. Wer das individuelle Asylrecht behalten will, muss auch die Regeln beachten. Abgelehnte müssen raus",,,,,,,,,,,,,
125,0,Jetzt dürfen das die Arbeiter der Polizei machen und unserer Politiker die interessiert das dich alles kaum,,,,,,,,,,,,,,
126,1,"Zudem ist eine deutliche Verbesserung der Abschiebebedingungen notwendig, damit die ausführenden Personen nicht mehr beleidigt, angespuckt oder durch Kopfstösse verletzt werden können und bei Gegengewalt Rechtssicherheit haben. Falls Fesselungen nicht ausreichen, müssen die Schubhäftlinge zu ihrem eigenen Schutz eben auch medikamentös ruhig gestellt werden. Auch könnte man ihnen bei Widerstand sämtliche bereits bewilligten finanziellen Rückkehrhilfen streichen.",,,,,,,,,,,
127,1,Unmögliche Abschiebepraxis Warum werden die Rückführungen nicht von der Bundeswehr durchgeführt? Eine Militär Maschine wird ja hoffentlich noch zu gebrauchen sein.,,,,,,,,,,,,,,
128,0,Ist der Beruf des Polizeibeamten in Deutschland ein Wunschkonzert wo jeder nach seinen eigenen Empfindungen handeln (oder nichthandeln) darf oder gibt es auch so etwas wie Dienstanweisungen nach denen die Beamten zu arbeiten haben?,,,,,,,,,,,,,,
129,1,"Es ist echt ein Laden wo alle machen können was sie wollen, nur die die bezahlen für alles, ernten Kritik bei der geringsten In Fragestellung. Hier fehlt einfach Härte.",,,,,,,,,,,,
130,0,"Die komplette Bankrotterklärung und der Offenbarungseid eines Rechtsstaates, der nur noch auf dem Papier so genannt werden kann.",,,,,,,,,,,,,
131,0,"Unfassbar Neben den skandalösen Zuständen die hier beschrieben werden: Ist eigentlich irgendwem einmal aufgefallen, dass alle Berichte die entweder die bittere Wahrheit oder aber auch nur im Ansatz die Realität aus Sicht der beteiligten Behörden/Beamten schildern ""GEHEIMPAPIERE"" oder ""VERTRAULICH"" sind? Wird nicht langsam auch mal dem dümmsten Optimisten klar, dass wir Bürger hier massiv getäuscht und verschauckelt werden?",,,,,,,,,,,,
132,1,"Es sollten Verfahren wie in den USA eingefuehrt werden, da laesst sich keiner anpoebeln oder anspucken. Wir sind viel zu freundlich zu Kriminellen und Gesetzesbrecher.",,,,,,,,,,,,,
133,0,"Unerträglich, was diese unterbezahlten Beamten alles an Gestalten aushalten müssen während sie permanent Leib und Leben gefährden.",,,,,,,,,,,,,
134,1,"Diejenigen, die die Büchse der Pandora 2015 geöffnet haben sollten die Rückführungen persönlich durchführen.",,,,,,,,,,,,,
135,0,"Unverschämt! Was sich hier in Deutschland abspielt, ist an Frechheit nicht mehr zu überbieten. Die Politiker greifen eine Diätenerhöhung nach der anderen ab, bekommen Kohle ohne Ende fürs Aussitzen und lassen dabei den kleinen Mann die Drecksarbeit machen. Ich kann es einfach nicht fassen, mit welcher Dreistigkeit hier regiert wird.",,,,,,,,,,,
136,1,"Dummerweise wird das bisschen Geld immer noch nicht reichen, um auch nur einen Bruchteil der Schädlinge wieder loszuwerden.",,,,,,,,,,,,,
137,0,Deutschland Warum einfach wenn es auch kompliziert geht?!,,,,,,,,,,,,,,
138,0,"Unser Steuergeld wird an allen Ecken zum Fenster raus geschmissen, wie kann dann für die fleißigen Polizei Beamten nur solch eine demütigende Lage entstehen(+1,20€) ??!!",,,,,,,,,,,,
139,0,Respekt vor Polizei Ich habe den allerhöchsten Respekt für unsere Polizistinnen und Polizisten. Sie haben es oft wirklich nicht leicht.,,,,,,,,,,,,,,
140,1,"Dann zieht ihnen Handschellen an, Fußfesseln an, Spuckschutz über den Kopf und ab in den Flieger Richtung Süden.",,,,,,,,,,,,
141,0,"Auch das sind die üblen... ...Auswirkungen von Merkels Einwanderungs-Blackout vom Sommer 2015. Vonwegen ""Wir schaffen das!"" hat es Merkel geschafft, dass Polizeibeamte Zehntausende von Stunden damit verbringen, sich nicht nur mit gewalttätigen jungen Männern zu beschäftigen, sondern sich auch noch verdummen und anspucken lassen müssen.",,,,,,,,,,,
142,1,"Vonwegen ""Wir schaffen das!"" hat es Merkel geschafft, dass Polizeibeamte Zehntausende von Stunden damit verbringen, sich nicht nur mit gewalttätigen jungen Männern zu beschäftigen, sondern sich auch noch verdummen und anspucken lassen müssen.",,,,,,,,,,,
143,0,"Fehlpolitik bringt Fehlleistungen, ist tausendmal bewiesen, man müsste halt auch einmal die Geschichte ernst nehmen.",,,,,,,,,,,,
144,0,"Erbärmlich und kleinkariert was hier geschieht. Genau daran krankt unser System, an Kostenstellen, Kapitel- und Titelnummern.",,,,,,,,,,,,
145,0,"Aber so denken (oder dürfen) keine Behörden handeln und die BRD ist der Verlierer, einfach unflexibel und krank.",,,,,,,,,,,,,
146,0,"Das ist diese linksgrüne Menscheneinstellung. Der Polizist gilt gar nichts und es dreht sich alles um den armen abzuschiebenden Migranten, der natürlich alles darf.",,,,,,,,,,,,,
147,1,Wie so oft: Man springt als brüllender bayerischer Löwe ab und landet als Bettvorleger.,,,,,,,,,,,,,,
148,0,"Unglaublich Wenn man liest ,dass Polizisten bespukt,getreten und beleidigt werden von Individuen die abgeschoben werden weil sie unser Gastrecht missbraucht haben ,teilweise Krimnelle oder unberechtigt eingereiste vermeintlich Verfolgte die der Aufforderung zur Ausreise nicht nachkommen zeigt sich wieder deutlich das ganze Problem unserer vollkommen verfehlten Migrations und Asylpolitik.",,,,,,,,,,,
149,0,"Unglaublich Wenn man liest ,dass Polizisten bespukt,getreten und beleidigt werden von Individuen die abgeschoben werden weil sie unser Gastrecht missbraucht haben ,teilweise Krimnelle oder unberechtigt eingereiste vermeintlich Verfolgte die der Aufforderung zur Ausreise nicht nachkommen zeigt sich wieder deutlich das ganze Problem unserer vollkommen verfehlten Migrations und Asylpolitik. Ein Staat der in manchen Bereichen keine Möglichkeiten mehr hat seine Sanktionen durchzusetzen hat versagt .",,,,,,,,,,,
150,0,"Gut so, wenn der Focus derartige Missstände aufzeigt.",,,,,,,,,,,,,
151,0,Die Bezahlung unserer Polizisten ist unerträglich und die Unfähigkeit seitens Merkel und Co. historisch einmalig.,,,,,,,,,,,,,,
152,1,"Sie sollen bleiben, wo sie freiwillig hin gegangen sind. Sie sollen sich dort verantworten, wo sie Ihre Greueltaten verursacht haben! Auge um Auge",,,,,,,,,,,,
153,0,Eine gute Nachricht Endlich können Pässe weggenommen werden.,,,,,,,,,,,,,,
154,0,"Die Grünen werden denen ganz mächtig in die Parade fahren, und der (ost-)deutsche Michel lässt sich nicht länger vera.....n. Also wie üblich in den letzten Jahren: Viel heiße Luft.",,,,,,,,,,,,,
155,0,Das halte ich für unverantwortlich der eigenen Bevölkerung gegenüber!!!,,,,,,,,,,,,,,
156,0,"Sinnvoll Mal was sinnvolles, von unserer Regierung, wenn das Fakt wird.",,,,,,,,,,,,
157,0,Das ist doch wieder nur Augenwischerei und Wahlkampf.,,,,,,,,,,,,,,
158,0,Was soll der Quatsch Nicht rückwirkend???,,,,,,,,,,,,,,
159,0,Eine Gefahr für die Innere Sicherheit Deutschlands ist Katharina Barley SPD.,,,,,,,,,,,,,,
160,1,"Wenn sich ein CSU und- eine SPD- Minister(in) einigen, kann nur eine Mogelpackung herauskommen.",,,,,,,,,,,,,
161,1,Diese tickenden Zeitbomben sind eine Bedrohung für die innere Sicherheit.,,,,,,,,,,,,,,
162,1,Eiertanz um Selbstverständlichkeiten Ich verstehe nicht wie man so einen Eiertanz um absolute Selbstverständlichkeiten machen kann.,,,,,,,,,,,,,,
163,1,"Ist genau so eine faule Kiste wie die Zurückweisung an der Grenze von Flüchtlingen, die aus einem sicheren Drittstaat kommen.",,,,,,,,,,,,,
164,0,"Augenswischerei Abzüglich der 7%,die in Wahrheit(Anfrage der AFD im Bundestag)unter den Status ""Kriegsflüchtling"" fallen,bleiben dann immer noch 92,9% illegaler Migranten,die unsere Systeme plündern!",,,,,,,,,,
165,0,"Witzig Das heißt, alle die jetzt für die ISIS einsitzen, sind davon nicht betroffen. Tolle Lösung. Super. Hah hah.",,,,,,,,,,,,
166,0,"Ein Scheingesetz Da dachte man,endlich würde etwas getan zum Schutz der Bevölkerung.",,,,,,,,,,,,,
167,0,Kompliment an Barley und Seehofer.,,,,,,,,,,,,,,
168,0,Typisch für politisches Handeln hierzulande!,,,,,,,,,,,,,,
169,0,Ist das lächerlich! Die Merkel-Regierung läuft der Realität mal wieder um Jahre hinterher!,,,,,,,,,,,,,,
170,1,"Selbst der dümmste Islamist wird sich wohl kaum noch dem nicht mehr existenten Islamischen Staat anschließen, während in den Camps in Kurdistan hunderte Doppelpässler auf ihre Rückholung nach D und in die soziale Hängematte warten!",,,,,,,,,,,,,
171,0,Blanker Aktionismus und billigster Populismus! Merkel eben!,,,,,,,,,,,,,,
172,0,gute Entscheidung Das ist m. E. eine gute Entscheidung und sollte auch tunlichst umgesetzt werden.,,,,,,,,,,,,,,
173,0,Das Ist ja wieder der Witz des Tages..,,,,,,,,,,,,,,
174,0,Aber was erwartet man noch von so einer Regierung.Aber wenigstens bleibt sich diese Regierung treu.Es wird weiter nichts wirklich oder richtig gemacht.,,,,,,,,,,,,,,
175,0,Und schon hat das ganze einen faden Beigeschmack.,,,,,,,,,,,,,,
176,0,"Hätte, könnte, sollte... da werden IS-Kämpfer, die die FDGO, das GG, die Menschenrechte und das Recht auf Leben mit Füßen getreten haben und treten, vom Staat verhätschelt!!",,,,,,,,
177,0,"Dumm, Dümmer, Deutschland!!!",,,,,,,,,,,,
178,0,"Ach ja, schizophrene Gesetzgebung.",,,,,,,,,,,,,
179,0,Aber Mörder und Vergewaltiger werden weiterhin geschützt. Das ist doch nicht der Sinn von Humanität.,,,,,,,,,,,,,,
180,1,Das ist nichts anderes als eine schlecht gelungene Beruhigungspille.,,,,,,,,,,,,,,
181,1,Typisch für unsere Politiker .. Sind halt nur Schaumschläger,,,,,,,,,,,,,,
182,0,Was ist das für ein Unsinn?,,,,,,,,,,,,,,
183,0,"Lesen und verstehen, es gilt nur für IS-Kämpfer mit doppelter Staatsbürgerschaft, ergo hätten die Deppen mindestens noch einen. Evtl ist ja auch einer so dämlich, dass er den nicht wegwirft",,,,,,,,,,,
184,0,Man wird immer hoffnungsloser. was für eine verkorkste Politik.,,,,,,,,,,,,,,
185,0,"Was soll der Mist, warten wir auf ein zweites Syrien? Danke drehofer!",,,,,,,,,,,,,
186,1,"Aber den Hintern breit drücken und nichts tun war und ist euer Markenzeichen, so wie das Muskelzittern beim Rinderwahn!",,,,,,,,,,,,,
187,0,Aber nun habt ihr die Teufelsfreunde dann im Land.,,,,,,,,,,,,,,
188,0,"Das einzige was passieren wird, wir schaffen uns ab.",,,,,,,,,,,,,
189,0,Die Asylpolitik ist an Lächerlichkeit nicht zu überbieten.,,,,,,,,,,,,,,
190,0,Ich vermute das dies Ergebnisse einer ausgeuferten Justiz und eines zu komplexen Behörden- und Beamtenapparates ist! Aus meiner Sicht müsste dieses Kompetenzgerangel generell einmal untersucht und bereinigt werden!,,,,,,,,,,,,,,
191,0,"Nur, Merkel scheint immer noch zu glauben dass sie irgendwann ein Nobelpreis gewinnen kann und Deutschland ist ihr egal weil sie inzwischen gemerkt hat dass wir sie nicht länger regieren lassen. Ob die nächste GroKo es besser macht bezweifele ich! Wo ich in Mai mein Kreuz setze ist bereits bekannt.",,,,,,,,,,,,,
192,0,"Die EU diskreditiert sich selbst Wenn ich eine Bestimmung habe wie Dublin, und die kann dermaßen ausgehebelt werden wie es oben beschrieben wird, ist die Augenwischerei für das für dumm gehaltene Volk.",,,,,,,,,,,,
193,0,"Nur elf Migranten an Grenze gestoppt Die deutsche Kontroll- und auch Zurückweisungs-Praxis, wie derzeit gehandhabt, ist ein schlechter Witz.",,,,,,,,,,,,
194,0,Ich sage wir müssen keine unfähigen Politiker Wählen. Lassen wir uns nicht weiter von dieser Merkel für Dumm verkaufen...,,,,,,,,,,,,,,
195,0,sogen. Migranten,,,,,,,,,,,,,,
196,0,"Es lohnt sich, denn es ist der reinste Wahnsinn was unserem Land aufgebürdet wird!",,,,,,,,,,,,,
197,0,"Und die Welt lacht uns aus Superhorst - unser möchtegerne stärker Mann steht dar als das was er ist. Ein erbärmlich er Dummschwätzer, der für absolut nichts den Aufstand geprobt hat.",,,,,,,,,,,,,
198,0,Gut dass die Wähler dies inzwischen mit Stimmentzug honorieren.,,,,,,,,,,,,,,
199,1,"Hört... doch bitte auf, uns ständig zu verarschen. Sagt doch ganz klar und deutlich, daß eine Zurückweisung an der Grenze gar nicht politisch erwünscht ist.",,,,,,,,,,,,
200,0,"Das was mich am meisten verblüfft ist das es bei Steuern ganz anders und viel besser funktioniert, schon toll hier.",,,,,,,,,,,,,
201,0,"He, das klappt ja prima mit Seehofer Na das nenne ich mal Durchsetzungsvermögen. Große Klasse.",,,,,,,,,,,,,
202,0,Große Klasse. Das wird das Land verändern. Auf Jahrhunderte.,,,,,,,,,,,,,,
203,0,"Nur elf Migranten an Grenze gestoppt Mittlerweile kann man sich aussuchen, wie man diesen Zustand nennen darf, beginnen wir mal mit Kontrollverlust, gesteigert auf Staatsversagen und Unfähigkeit, dann ist alles gesagt!",,,,,,,,,,
204,0,"Deutschland, Lässt sich von wirklich allen auf der Nase rumtanzen, es gibt genau dafür die Dublin Reglung, aber aus irgendeinem Grund hält sich Deutschland nicht an bestehenden Gesetzen.",,,,,,,,,,,
205,1,Wir lassen uns teilweise von Analphabeten am Nasenring durch die Manege ziehen.,,,,,,,,,,,,,,
206,0,"Die Einzigen, die in diesem Land daran was ändern wollen ist die AfD.",,,,,,,,,,,,,
207,0,"Ein erneuter Beleg für das Komplettversagen Europa Damit meine ich nicht die Idee, aber die handelnden Akteure, die sich das EU-Konstrukt immer gerade so hinbiegen wie sie es gerade benötigen. Die Versager sitzen in Brüssel, aber auch zuhauf in Berlin, London, Paris usw.",,,,,,,,,
208,0,"Warum wird vom FOCUS in diesem Zusammenhang die Tatsache unterdrückt, daß fast alle französischen Medien Macrons ""flammenden Appell"" (FOCUS) zerrissen und sich über ihn lächerlich gemacht haben.",,,,,,,,,,,,,
209,0,Blender Macron ist ein Blender.,,,,,,,,,,,,,,
210,0,Auch der Unsinn mit dem jüngsten deutsch-französischen erweiterten Freundschaftsvertrag war unsinnige Ressourcenverschwendung.,,,,,,,,,,,,,,
212,0,Alles nur heiße Luft. Und Merkel spielt da mit. Einfallslosigkeit und blinder Aktionismus.,,,,,,,,,,,,,,
213,0,"Ein toller Brief, den ich sofort mitzeichnen würde.",,,,,,,,,,,,,
214,0,"Der Mann an Frankreichs Spitze, ist eine Zumutung.",,,,,,,,,,,,,
215,0,Aber in Deutschland haben der Grossteil der Politiker das gleiche Phrasendenken ohne Wissen von der Realität.,,,,,,,,,,,,,,
216,0,"Täuscht die Wähler Macron ist ein Blender, er gibt den großen Europäer und scheitert politisch im In und im Ausland. Erschreckend seine Anti-Demokratie Behörde. Wer viele, zum Teil verletzte Demonstranten produziert, die durch die französische Polizei verletzt wurden, ist kein guter Vertreter des Volkes, Macron ist kein guter Präsident, seine Stunden sind gezählt.",,,,,,,,
217,0,"Gott sei Dank läuft seine Zeit dort demnächst ab, wenngleich: ein Verdienst hat er, er schuf eine gewisse Alternative .....",,,,,,,,,,,,
218,0,Sehr schöner Brief Herr Lucke Es ist eine sehr schöne Antwort auf Macrons nichts sagenden Brief an Europa.,,,,,,,,,,,,,,
219,1,Zeigt es doch das Macron nur ein Schaumschläger ist.,,,,,,,,,,,,,,
220,0,"Leider haben Sie die AFD von fremden Mächten derart demontieren lassen, daß sie heute faktisch belanglos ist. Schade! Deutschland braucht mehr denn je eine Alternative zu den etablierten Parteien.",,,,,,,,,,,,,
221,0,"Leider haben Sie die AFD von fremden Mächten derart demontieren lassen, daß sie heute faktisch belanglos ist. Schade!",,,,,,,,,,,,,
222,0,"danke Herr Lucke, das ist mal ein Brief der einen Sinn hat, das Geschreibsel von Macron kann man ja nicht erst nehmen.",,,,,,,,,,,,
223,0,Schade dass unsere Politiker aller Coleur weit weg von solchen normalen Gedankengängen sind.,,,,,,,,,,,,,,
224,0,"Herr Lucke trifft den Nagel auf den Kopf, nur hört ihm leider kaum jemand zu.",,,,,,,,,,,,,
225,0,"Was Präsident Macron verkündete ist Populismus pur ,den er angeblich bekämpft",,,,,,,,,,,,,
226,0,"Beide sind Wichtigtuer, der Extraklasse. Bewegt haben Beide nichts !",,,,,,,,,,,,,
228,0,"Bernd Lucke wären sie doch in der AfD geblieben Der Partei ginge es sicher besser, sie stünde wohlmöglich als ein Koalitionspartner zur Verfügung, dann ginge es auch unserem Land besser und Europa auch.",,,,,,,,,,,,
229,0,"So haben die Populisten wie Macron und Rot/Grün die moralische Lufthoheit, leider.",,,,,,,,,,,,,
231,0,Mit seinem Antwortbrief hat er vollkommen recht.,,,,,,,,,,,,,,
232,0,"Marcron ist quasi der polit. Bruder v Merkel beide haben 0 Rückhalt für Ihre polit. Eigenmächtigkeiten im eigenen Land beide sind mit Ihrer sg Europapolitk die größten Spalter der EU aber Sie denken beide Sie wären politische "" Schwergewichte """,,,,,,,,,,,,,,
234,0,"Danke Herr Lucke, für Ihre klare Aussage. Sie haben damit Macron entlarvt. Sie hätten die AfD nicht verlassen dürfen denn mit Ihnen und Meuthen und auch Petry würde die AfD schnell die 40 % erreichen.",,,,,,,,,,,,,
235,0,Danke Herr Professor Lucke sie haben den Unsinn des ständig in der Presse gefeierten Macron sachlich entlarvt.,,,,,,,,,,,,,,
236,0,Danke Herr Professor Lucke sie haben den Unsinn des ständig in der Presse gefeierten Macron sachlich entlarvt. Er ist nichts anderes als ein Populist ohne den nötigen Sachverstand.,,,,,,,,,,,,,,
237,0,"Auch die Islamisierung in Westeuropa trägt nicht zu friedvollem Umgang unter den Völkern bei. Es ist eine Kultur, die nicht in unser Europa passt.",,,,,,,,,,,,,
238,1,"Es kommen mit ""echten"" Flüchtlingen zuviele Kriminelle und Sozialbetrüger zu uns. Jeder, der keinen Ausweis bei sich trägt, mmuss ausgewiesen werden!!!",,,,,,,,,,,,
239,1,All das führt viele Bürger in die braune Suppe.,,,,,,,,,,,,,,
240,0,"Lieber Herr Lucke Chapeau! Sie haben es auf den Punkt gebracht, haben Macrons populistische Absicht entlarvt. Jede einzelne Ihrer Feststellungen ist nachvollziehbar richtig!",,,,,,,,,,,,,
241,0,"Herr Lucke, bereits damals empfand ich Petrys hinterlistiges Agieren gegen Sie als monumentalen Fehler, den die AfD niemals hätte dulden dürfen.",,,,,,,,,,,,
242,0,"Macron schafft es nicht, bereits geltendes Recht im eigenen Land umzusetzen u wendet sich nun der Bevölkerung der gesamten EU zu?",,,,,,,,,,,,,
